Lens ID,Publication Year
120-814-582-077-845,2015
120-830-981-618-354,2021
120-833-018-190-277,2015
120-839-435-939-91X,2017
120-863-067-622-758,2014
120-865-546-375-810,2018
120-868-608-196-089,2013
120-886-989-854-59X,2016
120-899-455-237-418,2019
120-917-714-629-595,2019
120-955-667-808-706,2017
120-972-521-769-69X,2017
120-978-359-566-874,2018
120-991-708-732-751,2018
120-996-274-397-951,2018
121-010-058-583-226,2016
121-016-446-997-989,2021
121-025-899-049-660,2020
121-038-089-929-896,
121-074-861-136-516,2021
121-077-324-101-549,2013
121-134-641-160-575,2017
121-163-148-455-508,2021
121-164-045-098-776,2019
121-181-740-402-877,2012
121-197-198-207-620,2017
121-204-656-320-608,2004
121-209-567-083-906,2021
121-219-910-280-472,2020
121-224-227-922-705,2018
121-232-978-654-043,2021
121-235-019-115-70X,2018
121-307-004-392-341,2017
121-313-497-451-995,2016
121-325-094-574-307,2019
121-327-656-305-715,2021
121-336-553-263-406,2016
121-351-055-172-320,2015
121-354-461-953-855,2021
121-369-503-975-617,2012
121-379-320-670-676,2017
121-384-778-515-260,2018
121-387-188-049-793,2020
121-408-195-034-290,2018
121-412-661-592-110,2014
121-435-767-940-170,2016
121-445-376-822-256,2019
121-456-025-114-585,2016
121-461-708-701-70X,2021
121-475-084-258-371,2016
121-497-197-020-658,2013
121-529-150-977-907,2015
121-557-199-527-251,2015
121-565-089-594-197,2016
121-572-868-264-184,2017
121-577-037-200-502,2016
121-579-616-916-352,2016
121-605-333-503-087,2013
121-635-438-473-045,2011
121-641-709-235-614,2019
121-704-147-701-702,2014
121-711-158-212-096,2014
121-723-374-186-863,2019
121-732-169-623-280,2014
121-744-614-514-524,2018
121-756-464-074-292,2020
121-762-419-030-689,2019
121-792-125-987-730,2020
121-803-726-334-197,2019
121-811-074-819-446,2021
121-817-274-184-358,2019
121-822-732-252-28X,2013
121-830-342-619-373,2020
121-841-751-435-106,2021
121-870-828-415-801,2016
121-882-231-912-125,2020
121-913-826-171-871,2018
121-943-012-062-147,2021
121-950-007-214-957,2016
121-957-954-901-319,2017
121-982-165-271-160,2019
121-983-910-737-771,2019
121-990-114-696-118,2011
122-010-350-028-912,2014
122-014-261-324-064,2018
122-042-311-531-706,2018
122-088-426-093-455,2020
122-094-729-911-807,2016
122-105-390-366-168,2017
122-120-061-980-429,2012
122-120-599-685-173,2019
122-214-815-995-422,2021
122-214-940-008-588,2014
122-217-194-957-40X,2014
122-217-359-948-510,2019
122-218-002-966-710,2017
122-225-289-292-121,2016
122-246-679-833-360,2019
122-293-524-599-006,2017
122-305-590-856-408,2018
122-307-058-961-665,2012
122-310-020-498-035,2020
122-328-193-531-492,2016
122-328-602-092-356,2019
122-336-166-324-690,2012
122-363-308-874-799,2021
122-386-367-880-242,2013
122-421-601-756-698,2011
122-438-310-327-384,2020
122-456-733-976-553,2016
122-468-378-044-732,2013
122-475-506-850-25X,2016
122-481-755-155-371,2013
122-483-296-328-593,2002
122-494-556-270-716,2011
122-496-808-549-262,2017
122-497-855-123-525,2019
122-503-787-417-481,
122-506-621-991-129,2016
122-523-079-641-595,2012
122-537-808-088-118,2018
122-589-448-778-928,2012
122-609-285-340-010,2012
122-640-131-627-401,2015
122-646-717-224-957,2012
122-648-620-657-560,2020
122-653-965-408-283,2019
122-660-264-282-88X,2021
122-662-765-173-461,2019
122-668-278-919-745,2016
122-685-494-528-719,2016
122-698-067-922-028,2020
122-784-559-000-231,2020
122-802-346-175-325,2015
122-840-309-282-25X,2014
122-844-771-479-173,1990
122-847-392-332-909,2020
122-870-188-583-01X,2011
122-885-670-456-301,2014
122-930-970-811-918,2011
122-937-543-210-175,2016
122-960-194-465-406,2014
122-985-130-333-595,2012
123-014-695-514-275,2020
123-045-327-628-609,2021
123-062-843-252-622,2018
123-082-644-189-489,2017
123-102-103-534-61X,2017
123-107-207-021-803,2015
123-135-845-735-788,2019
123-136-867-529-621,2017
123-140-832-310-103,2021
123-155-311-617-54X,2016
123-160-447-214-260,2020
123-161-637-241-651,2018
123-169-371-262-944,2014
123-185-897-692-412,2020
123-194-657-677-031,2019
123-197-597-933-956,2017
123-206-220-119-964,2011
123-215-974-597-000,2010
123-314-853-464-23X,2016
123-338-459-383-593,2021
123-339-864-242-30X,2017
123-354-637-317-020,2017
123-364-178-777-106,2019
123-367-444-473-273,2019
123-373-163-204-617,2020
123-377-229-406-106,2018
123-389-404-991-460,2017
123-391-894-159-994,2016
123-396-682-259-910,2018
123-398-841-102-179,2015
123-399-261-948-586,2018
123-409-081-763-433,2013
123-411-023-125-962,2020
123-415-608-972-698,2013
123-436-148-185-898,2016
123-447-306-893-78X,2015
123-453-009-556-315,2021
123-495-254-299-741,2017
123-497-990-836-612,2017
123-522-569-450-611,2015
123-536-774-658-857,2018
123-547-699-177-554,
123-556-578-855-261,2019
123-557-937-445-745,2017
123-564-513-191-708,2020
123-564-667-325-203,2020
123-568-340-141-523,2006
123-570-559-926-264,2020
123-579-009-718-867,2019
123-579-096-279-689,2020
123-599-058-834-248,2013
123-601-394-647-839,2021
123-611-575-889-457,2019
123-631-948-989-767,2021
123-659-615-243-726,2011
123-661-677-522-993,2013
123-672-495-334-602,2016
123-696-077-379-636,2016
123-725-160-663-902,2019
123-737-701-176-76X,2019
123-742-459-051-008,2013
123-745-583-351-765,2010
123-757-631-175-750,2018
123-785-028-753-067,2021
123-785-304-522-768,2021
123-797-086-811-665,2013
123-807-653-076-799,2016
123-827-212-961-862,2021
123-955-462-166-462,2017
123-958-458-810-247,2021
123-958-503-244-302,2018
123-982-657-774-082,2020
124-022-242-762-950,2020
124-039-205-853-934,2021
124-039-358-426-511,2017
124-057-458-549-163,2018
124-069-209-035-231,2016
124-089-730-697-883,
124-109-811-328-997,2020
124-124-117-570-156,2017
124-145-509-440-775,2021
124-148-334-488-761,2015
124-152-390-672-821,2016
124-156-486-296-291,2013
124-205-346-801-565,2018
124-205-465-805-219,2007
124-229-870-337-793,2019
124-239-301-454-139,2013
124-239-923-715-196,2018
124-255-271-526-380,2015
124-278-876-407-781,2020
124-283-070-013-843,2015
124-295-190-509-374,2016
124-327-129-752-07X,2017
124-338-505-250-609,2019
124-342-968-648-738,2021
124-351-383-095-650,2021
124-384-052-357-91X,2021
124-422-879-782-783,2018
124-442-390-902-071,2018
124-469-587-213-034,2017
124-514-497-260-144,2021
124-526-696-051-255,2017
124-536-504-078-031,2017
124-538-393-335-697,2018
124-538-411-626-958,2017
124-542-109-046-970,2018
124-577-033-612-795,2018
124-578-471-837-358,2019
124-610-838-567-997,2015
124-639-941-375-618,2018
124-649-680-109-977,2014
124-655-962-323-462,2017
124-665-149-465-758,2014
124-693-651-509-822,2020
124-709-822-232-201,2012
124-726-079-270-854,2010
124-728-397-163-543,2017
124-748-119-715-692,2019
124-789-652-358-065,2012
124-817-300-843-177,2016
124-843-524-990-829,2012
124-856-738-417-668,2017
124-882-344-870-653,2015
124-885-576-652-835,2018
124-896-548-209-098,2018
124-897-324-857-074,2017
124-903-146-625-235,2014
124-924-644-440-893,2015
124-951-464-854-363,2020
124-959-019-336-468,2018
124-959-458-741-57X,2021
124-982-642-435-818,2021
124-984-234-240-068,2020
124-992-772-902-735,2017
124-999-495-349-995,2015
125-016-268-188-999,2020
125-028-728-411-724,2013
125-051-604-287-958,2015
125-075-437-500-710,2016
125-100-942-950-714,2019
125-126-664-631-611,2005
125-129-646-828-596,2013
125-133-602-578-953,2014
125-152-271-923-209,2018
125-160-633-802-915,2013
125-217-570-200-902,2019
125-228-573-166-299,2016
125-355-161-554-377,2021
125-378-588-183-052,2012
125-418-165-573-597,2014
125-421-140-023-000,2018
125-430-519-745-037,2019
125-442-941-454-612,
125-457-399-558-754,2019
125-472-209-242-00X,2013
125-497-438-809-12X,2019
125-500-487-722-068,2019
125-501-230-475-756,2020
125-501-784-597-296,2016
125-503-851-802-528,2015
125-508-524-341-763,2017
125-521-480-534-85X,2020
125-529-265-795-914,2021
125-575-099-127-140,2015
125-588-396-187-388,2018
125-607-875-606-19X,2015
125-629-349-467-393,2020
125-649-915-286-641,2017
125-671-372-460-228,2020
125-734-463-921-611,2012
125-756-342-149-212,2014
125-771-779-194-10X,2011
125-814-202-858-079,2019
125-818-454-522-078,
125-830-531-025-06X,2016
125-853-134-958-829,2018
125-862-275-174-600,2013
125-873-008-940-503,2012
125-880-147-855-603,2018
125-891-030-691-207,2020
125-901-284-982-473,2021
125-934-191-530-487,2017
125-950-084-681-458,2018
125-978-043-693-772,2011
125-988-971-382-116,2013
126-004-758-798-536,2018
126-021-606-863-612,2014
126-053-594-907-206,2016
126-067-542-051-423,2019
126-093-835-863-424,2018
126-112-915-702-103,2010
126-124-674-786-083,2008
126-147-474-662-571,2014
126-157-573-654-47X,2017
126-184-485-068-909,2020
126-193-448-508-324,2014
126-195-415-392-854,2010
126-199-111-155-727,2015
126-206-959-322-310,2019
126-207-321-768-529,2017
126-229-030-988-668,2017
126-251-269-752-658,2010
126-258-361-016-604,2020
126-274-421-856-542,2016
126-322-894-015-915,2016
126-334-995-918-441,2018
126-360-165-881-749,2011
126-368-669-223-48X,2014
126-405-109-342-456,2021
126-458-953-553-75X,2018
126-499-584-591-822,2021
126-511-554-036-798,2004
126-517-711-451-256,2021
126-526-591-178-666,2020
126-529-852-599-260,2018
126-544-933-425-428,2015
126-545-232-837-90X,2012
126-550-123-841-164,2018
126-562-391-320-603,2018
126-563-117-829-516,2014
126-569-192-785-979,2020
126-570-499-145-181,2016
126-626-094-296-926,2011
126-637-720-454-762,2017
126-637-845-529-633,2021
126-643-351-842-372,2021
126-649-727-708-110,2020
126-691-379-454-335,2018
126-696-951-837-605,2020
126-701-653-015-500,2020
126-724-973-007-456,2021
126-738-080-499-120,2010
126-746-765-026-924,2021
126-778-803-055-977,2019
126-799-053-306-230,2015
126-826-448-696-086,2013
126-829-071-023-423,2015
126-873-031-983-575,2017
126-892-715-453-077,2014
126-898-598-078-665,2015
126-900-512-357-058,2018
126-912-894-807-322,2017
126-915-011-359-962,2010
126-925-327-451-107,2014
126-964-265-823-615,2018
126-988-233-566-649,2019
127-022-830-599-01X,2016
127-043-930-145-923,2012
127-055-895-577-736,2015
127-088-263-063-412,2015
127-100-697-165-028,2019
127-117-767-232-558,2015
127-147-615-721-720,2015
127-157-232-054-173,2017
127-184-830-538-091,2015
127-211-326-935-259,2021
127-238-089-659-878,2020
127-337-654-965-119,2012
127-337-820-086-786,2015
127-340-827-314-910,2014
127-342-189-572-411,2019
127-348-911-276-271,2015
127-439-595-911-74X,2017
127-442-384-052-639,2020
127-450-648-939-146,2019
127-469-007-312-968,2015
127-471-191-268-188,2019
127-490-021-460-795,2019
127-493-938-142-178,2021
127-516-981-946-728,2009
127-533-786-005-396,2016
127-534-713-582-058,2019
127-540-543-858-234,2014
127-566-771-769-087,2021
127-569-249-058-008,2016
127-602-768-201-330,2021
127-609-356-785-079,2018
127-624-712-660-076,2015
127-625-343-674-214,2013
127-650-827-500-899,2018
127-668-659-195-711,2016
127-671-419-282-91X,2014
127-671-661-012-416,2017
127-674-492-834-534,2017
127-686-417-053-867,2021
127-689-128-931-33X,2015
127-755-161-497-398,2016
127-776-272-882-742,2017
127-790-945-440-828,2021
127-805-375-269-65X,2013
127-806-509-071-054,2016
127-816-081-558-660,2015
127-832-008-920-790,2017
127-852-103-410-068,2017
127-862-177-100-053,2016
127-866-360-058-904,2014
127-869-790-075-708,2021
127-883-000-869-580,2020
127-888-837-062-802,2021
127-893-911-664-112,2018
127-920-401-350-00X,2010
127-928-977-658-986,2015
127-940-761-001-880,2020
127-941-966-768-748,2020
128-033-729-600-004,2016
128-035-148-689-636,2012
128-036-676-600-943,2012
128-068-539-824-728,2013
128-079-741-032-461,2016
128-081-179-159-408,
128-101-567-919-945,2020
128-138-627-819-217,2020
128-158-187-468-342,2019
128-202-032-496-387,2016
128-213-530-665-626,2020
128-222-516-161-530,2017
128-247-365-617-06X,2019
128-247-784-042-977,2015
128-250-704-229-852,2011
128-278-016-782-456,2020
128-279-309-627-307,2021
128-369-070-941-239,2016
128-406-527-766-291,2012
128-426-116-189-918,2020
128-427-196-006-118,2013
128-469-866-955-634,2021
128-480-174-510-412,2013
128-499-249-294-874,2013
128-500-692-819-351,2016
128-508-725-788-595,2012
128-509-074-943-110,2015
128-544-669-929-282,2021
128-559-094-774-33X,2017
128-564-103-248-54X,2015
128-564-615-197-096,2012
128-568-093-212-540,
128-580-860-524-96X,2020
128-600-153-513-60X,2017
128-643-976-433-280,2019
128-660-347-479-571,2020
128-667-521-010-974,2019
128-713-688-822-071,2021
128-725-297-659-834,2019
128-769-607-114-923,2011
128-812-052-140-415,2013
128-812-968-747-129,2010
128-841-188-666-232,2016
128-867-876-405-47X,2021
128-887-293-601-75X,2017
128-891-199-545-589,2015
128-899-352-854-297,2018
128-901-724-341-362,2015
128-941-713-758-927,2016
128-970-214-846-044,2016
128-971-067-922-119,2001
129-001-077-356-789,2018
129-028-107-297-573,2019
129-036-198-702-756,2020
129-038-069-789-68X,2021
129-081-756-117-424,2015
129-082-699-033-64X,2020
129-132-335-292-58X,2014
129-137-590-876-075,2012
129-139-038-994-464,2015
129-171-031-429-673,2018
129-179-300-750-446,2017
129-186-829-657-167,2017
129-190-244-806-237,2017
129-208-882-359-34X,2015
129-209-702-065-454,2017
129-225-799-430-023,2014
129-264-745-998-272,2016
129-285-369-855-739,2016
129-343-278-238-930,2019
129-350-613-149-907,2013
129-378-963-119-227,2021
129-396-979-276-402,2014
129-409-009-930-995,2018
129-413-651-538-693,2019
129-421-105-338-539,2015
129-435-719-415-882,2019
129-436-811-647-971,2014
129-440-863-670-585,2021
129-458-012-973-479,2010
129-458-510-686-237,2021
129-494-964-779-524,2014
129-525-215-059-991,
129-530-315-272-825,2015
129-546-582-887-900,2021
129-552-404-243-468,2019
129-578-749-437-618,2014
129-598-647-833-968,2020
129-628-002-822-983,2021
129-655-228-745-486,2018
129-658-983-208-397,2008
129-670-331-566-895,2019
129-674-409-152-480,2018
129-696-827-940-76X,2017
129-702-983-446-104,2014
129-768-044-205-689,2019
129-777-296-928-511,2021
129-785-165-362-482,2019
129-802-517-425-478,2014
129-809-729-157-630,2009
129-814-288-434-204,2015
129-816-823-871-721,2018
129-833-828-932-786,2019
129-873-910-350-749,2017
129-909-768-939-676,2018
129-912-178-743-996,2021
129-924-249-472-539,2014
129-988-318-368-755,2017
129-989-846-553-879,2017
130-016-808-922-973,2019
130-034-177-633-487,2018
130-063-528-415-637,2011
130-083-065-735-711,2017
130-104-706-666-462,2017
130-108-985-266-40X,2014
130-120-023-348-510,2014
130-140-097-004-76X,2021
130-141-344-259-183,2011
130-148-339-314-370,2015
130-156-324-547-278,2015
130-167-840-435-639,2019
130-186-735-564-440,2015
130-186-882-849-905,2014
130-204-765-218-65X,2016
130-264-247-729-390,2020
130-290-021-131-424,2011
130-303-189-177-960,2019
130-308-931-620-561,2000
130-317-591-561-562,2018
130-317-662-515-521,2019
130-325-428-626-880,2017
130-340-220-975-50X,2021
130-388-798-316-263,2017
130-391-290-839-474,
130-392-046-652-32X,2014
130-395-928-040-652,2015
130-407-401-018-673,2021
130-409-758-196-21X,2013
130-452-395-488-283,2016
130-468-629-328-255,2020
130-508-826-318-842,2010
130-525-378-388-197,2013
130-529-733-289-651,2020
130-579-866-885-620,2021
130-581-073-362-435,2010
130-587-111-495-069,2021
130-592-059-301-787,2016
130-610-397-143-765,2020
130-621-896-057-371,2020
130-657-873-128-59X,2021
130-678-654-989-624,2017
130-724-252-635-115,2013
130-730-641-727-890,2019
130-764-055-081-367,2018
130-782-604-994-126,2012
130-785-368-239-789,2017
130-807-849-986-958,2019
130-832-325-202-838,1992
130-833-358-381-769,2020
130-863-887-866-697,2013
130-866-502-354-45X,2021
130-868-381-768-478,2021
130-871-507-598-978,2010
130-938-268-481-441,2014
130-966-050-097-357,2018
131-000-870-752-338,2013
131-007-524-730-234,2016
131-023-520-092-319,
131-034-246-938-337,2021
131-039-152-273-39X,2021
131-040-259-705-509,2020
131-048-760-230-793,2020
131-055-366-136-016,2017
131-067-874-356-187,2015
131-106-174-365-049,2019
131-116-725-186-880,2014
131-129-813-175-121,2017
131-155-125-441-309,2013
131-228-763-323-539,2019
131-249-513-500-89X,2015
131-250-316-436-778,2020
131-268-784-090-742,2019
131-280-971-631-227,2018
131-281-368-295-403,2013
131-287-462-717-93X,2020
131-296-870-778-162,2016
131-324-818-187-627,2013
131-346-174-871-50X,2013
131-360-181-841-035,2007
131-384-028-752-729,2016
131-393-406-938-876,2013
131-398-947-303-964,2021
131-410-602-037-401,2014
131-413-567-398-095,2016
131-443-955-875-233,2021
131-474-073-249-38X,2015
131-477-731-245-115,2014
131-479-940-346-106,2014
131-492-275-446-794,2015
131-525-446-777-327,2020
131-539-176-329-352,2021
131-541-784-229-454,2015
131-544-796-429-983,2007
131-587-899-592-206,2013
131-592-525-176-220,2016
131-620-478-126-057,2018
131-659-680-385-341,2021
131-669-120-433-383,2016
131-677-216-788-904,2014
131-692-182-595-367,2015
131-710-645-950-377,2018
131-717-563-662-04X,2020
131-718-070-473-480,2015
131-773-219-579-980,2019
131-778-556-582-649,2016
131-786-600-825-127,2016
131-814-254-768-056,2018
131-822-964-827-719,2019
131-841-927-906-753,2015
131-842-240-789-807,2018
131-859-952-866-349,2017
131-910-210-084-816,2014
131-916-778-742-524,2020
131-936-834-865-122,2008
131-938-184-148-461,2016
131-975-909-928-813,2019
131-988-663-601-302,2019
131-991-777-080-186,2019
132-008-711-035-967,2013
132-028-638-911-876,2015
132-036-747-526-846,2019
132-043-238-168-484,2019
132-046-674-016-624,2020
132-051-644-500-630,2020
132-060-349-119-17X,2021
132-066-241-943-260,2018
132-071-357-399-531,2017
132-081-122-370-717,2016
132-150-443-915-518,2019
132-162-252-422-823,2013
132-167-225-441-597,2015
132-173-761-683-03X,2021
132-230-520-069-512,2016
132-234-774-842-585,2019
132-244-196-327-82X,2018
132-249-528-954-76X,2019
132-263-883-393-048,2020
132-303-168-184-320,2012
132-333-694-436-679,2021
132-390-623-816-990,2014
132-423-642-595-781,2019
132-488-132-992-987,2018
132-496-668-811-494,2017
132-499-208-146-116,2016
132-523-820-452-491,2021
132-525-832-822-313,2020
132-526-702-263-781,2020
132-543-998-042-789,2013
132-561-831-455-898,2017
132-562-377-287-576,2018
132-581-304-057-589,2017
132-589-712-835-446,2021
132-590-799-045-401,2017
132-592-048-549-421,2017
132-609-104-334-213,2017
132-635-074-448-701,2021
132-636-192-036-374,2011
132-666-889-392-114,2018
132-667-177-672-876,2019
132-675-508-010-763,2018
132-678-417-329-932,2013
132-728-279-825-251,2021
132-732-811-786-124,2019
132-772-069-502-321,2014
132-810-493-882-858,2015
132-815-762-695-982,2021
132-817-153-501-520,2012
132-849-163-307-816,2019
132-853-490-992-736,2016
132-860-176-889-138,2018
132-902-527-560-127,2012
132-915-540-753-276,2016
132-930-766-584-618,2020
132-978-032-048-093,
132-997-322-672-103,2003
133-000-817-435-950,2018
133-016-792-554-289,2019
133-020-561-835-018,2019
133-024-544-697-010,2016
133-075-934-362-769,2014
133-101-676-082-647,2009
133-109-147-533-939,2020
133-111-589-539-062,2018
133-130-713-752-404,2020
133-162-059-583-023,2020
133-165-217-107-369,2017
133-185-655-639-988,2021
133-195-821-002-712,2017
133-224-006-682-117,2020
133-224-868-460-278,2017
133-234-427-802-542,2017
133-253-372-353-666,2019
133-254-680-644-152,2016
133-303-906-605-825,2019
133-305-291-934-946,2014
133-338-304-046-544,2017
133-352-868-810-916,2017
133-406-555-214-778,2018
133-422-316-058-368,2012
133-431-236-157-248,2015
133-434-973-317-145,2018
133-467-828-362-653,2019
133-473-586-279-005,2017
133-475-198-426-930,2018
133-484-296-733-007,2007
133-486-428-437-592,2014
133-499-694-852-329,2014
133-515-563-183-636,2015
133-552-492-577-189,2018
133-556-526-207-214,2015
133-634-060-098-44X,2020
133-675-206-376-969,2015
133-682-740-099-67X,2020
133-734-190-067-914,2013
133-746-058-285-242,2018
133-800-528-276-899,2014
133-804-018-226-988,2019
133-805-771-463-507,2017
133-813-709-130-488,1996
133-819-709-137-898,
133-820-441-476-124,2017
133-832-012-001-946,2018
133-871-051-813-500,2019
133-875-341-711-623,2016
133-891-459-642-731,2017
133-905-074-939-23X,2014
133-923-210-955-322,2017
133-931-170-665-186,2016
133-937-892-730-506,2010
133-939-410-840-85X,2017
133-943-800-899-031,2020
133-973-972-954-882,2014
133-975-259-269-491,2020
133-975-592-514-50X,2014
133-994-364-573-229,2013
133-998-625-775-960,2020
134-012-675-981-685,2021
134-159-762-913-142,2019
134-169-702-959-009,2019
134-216-636-816-091,2020
134-237-938-450-673,2020
134-271-235-788-116,2016
134-288-345-158-271,2017
134-300-047-659-624,2016
134-314-613-521-409,2020
134-339-647-145-190,2014
134-342-098-744-98X,2020
134-350-305-562-688,2017
134-365-417-138-007,2012
134-370-157-696-892,2014
134-383-286-119-840,2018
134-393-805-118-815,2018
134-395-843-180-520,2021
134-399-837-922-813,2015
134-409-677-557-218,2018
134-413-197-561-009,2018
134-422-475-227-428,2020
134-434-387-953-102,2013
134-463-279-926-927,2012
134-472-243-353-826,2017
134-542-671-328-433,2016
134-546-925-368-426,2019
134-565-989-478-177,2016
134-573-726-449-745,2018
134-598-248-071-362,2018
134-605-340-941-634,2014
134-630-347-532-133,2019
134-647-965-923-677,2016
134-653-352-975-010,2018
134-667-776-505-220,2017
134-670-505-135-093,2020
134-671-219-450-708,2019
134-701-972-657-762,2020
134-706-045-394-378,2013
134-718-039-202-577,2021
134-745-489-619-12X,2021
134-749-382-398-513,2021
134-805-747-820-021,2019
134-820-359-788-184,2019
134-836-619-320-016,2015
134-861-898-463-267,2019
134-865-505-722-220,2018
134-875-391-069-575,2016
134-901-419-059-309,2015
134-906-186-743-726,2014
134-911-592-263-046,2018
134-918-599-240-850,2020
134-937-069-546-24X,2021
134-967-041-621-997,2021
134-975-046-275-667,2017
134-975-838-394-103,2008
135-001-749-357-694,2016
135-038-809-168-30X,2017
135-051-951-492-588,2014
135-054-856-044-422,2016
135-069-865-178-803,2001
135-076-923-339-333,2015
135-077-070-075-077,2021
135-083-111-659-871,2016
135-091-977-181-485,2010
135-117-163-551-777,2014
135-120-213-786-898,2013
135-155-648-834-406,2018
135-183-292-753-450,2016
135-204-627-604-757,2019
135-225-963-544-928,2017
135-233-091-434-691,2017
135-250-031-230-261,2013
135-262-663-830-554,2013
135-299-964-258-44X,2021
135-325-695-430-251,2019
135-346-172-158-570,2012
135-348-098-838-197,2017
135-350-356-679-647,2018
135-358-205-494-190,2019
135-362-041-585-214,1980
135-450-805-564-289,2018
135-469-672-984-836,2016
135-497-063-560-702,2018
135-533-214-060-314,2021
135-548-868-179-834,2019
135-558-179-925-853,2016
135-565-837-709-85X,2010
135-583-964-635-557,2018
135-607-004-560-010,2019
135-626-343-033-411,2019
135-640-755-798-163,2014
135-682-252-105-244,2016
135-690-740-628-757,2017
135-692-286-606-169,2019
135-698-088-000-833,2016
135-698-747-585-928,2019
135-707-578-798-077,2018
135-726-044-022-788,2015
135-726-234-571-841,2014
135-740-983-643-604,2014
135-757-697-020-685,2021
135-766-193-939-115,2013
135-773-010-928-241,2021
135-777-167-645-096,2006
135-825-821-768-650,2020
135-858-274-014-921,2011
135-899-953-120-532,2012
135-909-152-265-607,2012
135-932-600-159-097,2021
135-936-210-310-482,2014
135-964-571-626-704,2018
135-982-178-095-678,2017
135-993-854-208-812,2016
136-003-898-168-411,2019
136-028-436-263-175,2021
136-081-584-561-257,2016
136-088-579-863-797,2014
136-099-318-424-351,2020
136-101-614-539-428,2010
136-110-990-406-471,2015
136-117-293-207-516,2018
136-154-834-560-447,2004
136-162-120-848-705,2014
136-168-127-016-108,2015
136-171-423-000-060,2021
136-173-101-743-952,2021
136-193-072-895-110,2020
136-214-237-838-510,2019
136-233-334-875-931,2021
136-243-177-394-809,2005
136-244-798-124-646,2014
136-271-778-843-700,2014
136-286-866-937-418,2016
136-288-975-439-02X,2016
136-308-571-924-227,2018
136-334-215-118-009,2019
136-339-946-547-694,2021
136-378-783-903-19X,2015
136-393-723-200-076,2016
136-405-668-809-385,2019
136-441-349-251-124,2020
136-446-754-725-592,2018
136-479-049-234-561,2015
136-490-568-627-903,2014
136-544-955-528-877,2021
136-566-223-614-996,2017
136-574-522-273-933,2019
136-585-823-098-992,2019
136-599-869-307-363,2018
136-636-934-573-415,2020
136-641-472-347-750,2019
136-670-323-814-370,2014
136-686-223-638-61X,2020
136-713-058-143-12X,2017
136-713-415-169-898,2011
136-730-846-622-572,2020
136-750-832-744-796,2014
136-779-395-421-460,2013
136-791-631-804-458,2015
136-791-718-116-885,2011
136-809-047-978-259,2014
136-809-303-166-541,2021
136-839-489-183-848,2015
136-840-667-034-465,2018
136-845-442-323-082,2020
136-846-996-834-161,2015
136-881-079-157-179,2018
136-892-749-079-338,2015
136-929-591-297-023,2019
136-969-727-165-887,2011
137-021-927-056-407,2019
137-066-351-588-740,2018
137-070-430-476-570,2014
137-095-148-477-650,2019
137-159-400-752-248,2021
137-160-657-698-476,2016
137-177-748-612-827,2014
137-185-229-788-353,2018
137-218-253-321-567,2014
137-220-114-506-10X,2017
137-221-355-534-261,2019
137-228-493-989-397,2019
137-231-802-797-282,2020
137-253-004-456-229,
137-286-938-601-048,2014
137-293-967-716-237,2021
137-338-184-969-824,2016
137-341-352-489-350,2012
137-359-560-779-518,2013
137-360-931-939-92X,2019
137-364-024-660-595,2018
137-375-193-590-587,2015
137-378-265-729-220,2020
137-380-090-864-975,2021
137-390-815-151-569,2020
137-394-967-465-506,2021
137-410-304-563-604,
137-423-701-398-780,2012
137-426-793-355-481,2018
137-443-979-189-287,2011
137-459-671-356-241,2021
137-466-648-630-076,2014
137-481-981-711-190,2019
137-482-986-347-353,2011
137-484-368-409-309,2013
137-500-671-469-264,2020
137-502-003-566-228,2015
137-534-408-262-819,2019
137-554-110-152-13X,2019
137-555-098-637-533,2013
137-581-163-148-605,2017
137-586-994-173-097,2020
137-607-363-334-739,2016
137-615-454-772-291,2016
137-624-058-581-957,2019
137-624-622-311-49X,2020
137-649-562-851-208,2017
137-653-447-958-343,2021
137-666-433-651-829,2019
137-717-836-959-083,2013
137-740-519-273-358,2018
137-779-042-181-533,2020
137-821-280-448-850,2016
137-845-105-177-295,2013
137-871-866-958-853,2020
137-884-955-070-381,2021
137-895-751-696-853,2016
137-910-586-459-004,2020
137-919-021-213-26X,2014
137-927-026-872-440,2013
137-932-240-059-852,2018
138-001-635-580-627,2016
138-003-066-704-333,2020
138-037-547-967-762,
138-065-011-926-442,2018
138-128-484-915-589,2015
138-134-758-389-418,2013
138-145-611-254-993,2019
138-167-756-260-814,2010
138-185-209-294-192,2017
138-230-304-821-659,2015
138-234-648-004-845,2011
138-258-591-265-53X,2016
138-274-176-286-034,2010
138-274-275-057-333,2015
138-279-549-826-404,2020
138-310-752-427-17X,2014
138-321-167-687-716,2016
138-327-769-138-615,1998
138-334-782-847-956,2005
138-336-016-843-365,2017
138-337-869-999-358,2012
138-355-309-524-337,2015
138-388-315-982-837,2014
138-397-639-475-043,2017
138-403-600-870-984,2018
138-408-554-884-148,2021
138-427-558-404-205,2016
138-441-950-996-592,2013
138-468-477-085-661,2020
138-485-392-844-838,2016
138-490-325-110-54X,2018
138-501-963-977-966,2019
138-506-699-032-471,2012
138-511-697-773-926,2021
138-512-868-613-949,2011
138-613-799-896-422,2012
138-646-337-826-818,2021
138-646-572-422-936,2018
138-655-470-409-516,2013
138-666-126-546-662,2016
138-666-742-582-472,2010
138-670-267-094-040,2013
138-698-560-317-308,2012
138-699-357-995-845,2014
138-703-649-951-720,2019
138-707-914-350-802,2018
